date,stock_id,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Dealer_Self,buy_Foreign_Investor,buy_Investment_Trust,net_Dealer_Hedging,net_Dealer_self,net_Foreign_Dealer_Self,net_Foreign_Investor,net_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Dealer_Self,sell_Foreign_Investor,sell_Investment_Trust,net_Dealer_Hedging_5d,net_Dealer_Hedging_20d,net_Dealer_self_5d,net_Dealer_self_20d,net_Foreign_Dealer_Self_5d,net_Foreign_Dealer_Self_20d,net_Foreign_Investor_5d,net_Foreign_Investor_20d,net_Investment_Trust_5d,net_Investment_Trust_20d
2025-07-10,3037,672081,411000,0,31435768,2693000,-261677,-299000,0,6292874,2666000,933758,710000,0,25142894,27000,-58876.0,1272377.0,70521.0,365896.0,0.0,0.0,14736905.0,30707001.0,8126345.0,8944601.0
2025-07-11,3037,97397,109999,0,9324370,663000,-706725,-359001,0,3162275,655000,804122,469000,0,6162095,8000,293502.0,565652.0,-259478.0,6895.0,0.0,0.0,14516869.0,33869276.0,7205000.0,9599601.0
2025-07-14,3037,172516,56000,0,6214425,1454000,-49136,-175504,0,-2319993,1428345,221652,231504,0,8534418,25655,396965.0,516516.0,-555425.0,-168609.0,0.0,0.0,17680804.0,31549283.0,7772345.0,11027946.0
2025-07-15,3037,740841,943461,0,18378614,6631000,578111,518906,0,2171314,6611000,162730,424555,0,16207300,20000,1000169.0,1094627.0,45481.0,350297.0,0.0,0.0,16833902.0,33720597.0,14510345.0,17638946.0
2025-07-16,3037,1299735,1713583,0,30120911,10133000,219554,882379,0,-8521544,10127000,1080181,831204,0,38642455,6000,-219873.0,1314181.0,567780.0,1232676.0,0.0,0.0,784926.0,25199053.0,21487345.0,27765946.0
2025-07-17,3037,395400,419000,0,12397209,1158000,-262938,79005,0,-6060409,753000,658338,339995,0,18457618,405000,-221134.0,1051243.0,945785.0,1311681.0,0.0,0.0,-11568357.0,19138644.0,19574345.0,28518946.0
2025-07-18,3037,320324,238000,0,8901987,927000,214841,39938,0,-2244422,905000,105483,198062,0,11146409,22000,700432.0,1266084.0,1344724.0,1351619.0,0.0,0.0,-16975054.0,16894222.0,19824345.0,29423946.0
2025-07-21,3037,555727,99000,0,7501812,1515000,484700,-125775,0,-3471121,1512345,71027,224775,0,10972933,2655,1234268.0,1750784.0,1394453.0,1225844.0,0.0,0.0,-18126182.0,13423101.0,19908345.0,30936291.0
2025-07-22,3037,90000,192000,0,13254910,2206000,-458524,-709867,0,344401,2181000,548524,901867,0,12910509,25000,197633.0,1292260.0,165680.0,515977.0,0.0,0.0,-19953095.0,13767502.0,15478345.0,33117291.0
2025-07-23,3037,600809,390000,0,10182125,2676000,412579,188844,0,-2987875,2668000,188230,201156,0,13170000,8000,390658.0,1483785.0,-527855.0,481992.0,0.0,0.0,-14419426.0,1309512.0,8019345.0,35813291.0
2025-07-24,3037,107999,81000,0,8151250,270000,-122428,-179000,0,-1073939,254000,230427,260000,0,9225189,16000,531168.0,1453744.0,-785860.0,435992.0,0.0,0.0,-9432956.0,-356944.0,7520345.0,36072291.0
2025-07-25,3037,359540,318000,0,5693388,380000,17463,25000,0,-3475148,373000,342077,293000,0,9168536,7000,333790.0,1733593.0,-800798.0,746065.0,0.0,0.0,-10663682.0,-5504193.0,6988345.0,36458291.0
2025-07-28,3037,355836,337000,0,11452089,170000,159490,87000,0,6410730,163000,196346,250000,0,5041359,7000,8580.0,1863362.0,-588023.0,862554.0,0.0,0.0,-781831.0,-1411535.0,5639000.0,36779503.0
2025-07-29,3037,733146,902000,0,37432347,3619000,122110,11000,0,11776007,3615000,611036,891000,0,25656340,4000,589214.0,1946719.0,132844.0,614446.0,0.0,0.0,10649775.0,13074363.0,7073000.0,39777503.0
2025-07-30,3037,188235,237000,0,21164239,680000,-187139,-173000,0,4189913,677000,375374,410000,0,16974326,3000,-10504.0,1776718.0,-229000.0,448446.0,0.0,0.0,17827563.0,17825428.0,5082000.0,40173503.0
2025-07-31,3037,327216,551000,0,4608147,2131000,-180067,395996,0,-14450978,1421000,507283,155004,0,19059125,710000,-68143.0,183015.0,345996.0,576442.0,0.0,0.0,4450524.0,-1813884.0,6249000.0,41470035.0
2025-08-01,3037,221576,399165,0,14660466,874000,88673,238165,0,5019676,697000,132903,161000,0,9640790,177000,3067.0,1330791.0,559161.0,843609.0,0.0,0.0,12945348.0,-176519.0,6573000.0,40590690.0
2025-08-04,3037,15000,21000,0,5510400,460000,-382674,-23974,0,-3614352,460000,397674,44974,0,9124752,0,-539097.0,1100716.0,448187.0,699192.0,0.0,0.0,2920266.0,1693057.0,6870000.0,40189690.0
2025-08-05,3037,97805,172000,0,6344030,210000,-141546,-17397,0,-481598,204000,239351,189397,0,6825628,6000,-802753.0,984263.0,419790.0,763795.0,0.0,0.0,-9337339.0,-1806757.0,3459000.0,40520690.0
2025-08-06,3037,48456,42000,0,9573323,1083000,-43617,-212945,0,1381008,1083000,92073,254945,0,8192315,0,-659231.0,-498950.0,379845.0,190770.0,0.0,0.0,-12146244.0,-7953181.0,3865000.0,38453690.0
2025-08-07,3037,504771,133925,0,5486309,3264000,484029,34925,0,-1383465,3113000,20742,99000,0,6869774,151000,4865.0,246756.0,18774.0,524695.0,0.0,0.0,921269.0,-15629520.0,5557000.0,38900690.0
2025-08-08,3037,73614,71000,0,4227449,259000,-86503,-8000,0,-1945610,75000,160117,79000,0,6173059,184000,-170311.0,866978.0,-227391.0,875696.0,0.0,0.0,-6044017.0,-20737405.0,4935000.0,38320690.0
2025-08-11,3037,676691,276000,0,15287137,1566000,539339,131000,0,7851370,1165335,137352,145000,0,7435767,400665,751702.0,1455453.0,-72417.0,1182200.0,0.0,0.0,5421705.0,-10566042.0,5640335.0,38057680.0
2025-08-12,3037,84087,67679,0,4642219,43000,-498967,-225468,0,-3772174,41000,583054,293147,0,8414393,2000,394281.0,378375.0,-280488.0,437826.0,0.0,0.0,2131129.0,-16509530.0,5477335.0,31487680.0
2025-08-13,3037,249171,227000,0,10211476,1536000,87482,14000,0,954307,628000,161689,213000,0,9257169,908000,525380.0,246303.0,-53543.0,-430553.0,0.0,0.0,1704428.0,-7033679.0,5022335.0,21988680.0
2025-08-14,3037,138406,300770,0,10427071,85000,-72851,-40081,0,-1408945,83335,211257,340851,0,11836016,1665,-31500.0,436390.0,-128549.0,-549639.0,0.0,0.0,1678948.0,-2382215.0,1992670.0,21319015.0
2025-08-15,3037,353626,94000,0,6654565,931000,215958,-273645,0,-8326502,796335,137668,367645,0,14981067,134665,270961.0,437507.0,-394194.0,-863222.0,0.0,0.0,-4701944.0,-8464295.0,2714005.0,21210350.0
2025-08-18,3037,1279865,137000,0,27692076,951000,1124728,-45000,0,14561647,904000,155137,182000,0,13130429,47000,856350.0,1077535.0,-570194.0,-782447.0,0.0,0.0,2008333.0,9568473.0,2452670.0,20602005.0
2025-08-19,3037,105939,24000,0,6736711,1413000,-700622,-465826,0,-5594696,1332000,806561,489826,0,12331407,81000,654695.0,835437.0,-810552.0,-538406.0,0.0,0.0,185811.0,3629376.0,3743670.0,19753005.0
2025-08-20,3037,86154,34000,0,5188700,622000,-829748,-43776,0,-6020926,-2649000,915902,77776,0,11209626,3271000,-262535.0,-406890.0,-868328.0,-771026.0,0.0,0.0,-6789422.0,596325.0,466670.0,14436005.0
2025-08-21,3037,80767,26000,0,5407618,648000,4613,-107000,0,-3409882,14000,76154,133000,0,8817500,634000,-185071.0,-279849.0,-935247.0,-699026.0,0.0,0.0,-8790359.0,-1739618.0,397335.0,14196005.0
2025-08-22,3037,234547,31000,0,7715378,4000,112223,15000,0,3383151,-880000,122324,16000,0,4332227,884000,-288806.0,-185089.0,-646602.0,-709026.0,0.0,0.0,2919294.0,5118681.0,-1279000.0,12943005.0
2025-08-25,3037,384800,50209,0,16281498,931000,195609,-179791,0,10318359,-137000,189191,230000,0,5963139,1068000,-1217925.0,-148970.0,-781393.0,-975817.0,0.0,0.0,-1323994.0,9026310.0,-2320000.0,12643005.0
2025-08-26,3037,911293,340000,0,18409549,3496058,335538,102000,0,6340519,2492058,575755,238000,0,12069030,1004000,-181765.0,64458.0,-213567.0,-884817.0,0.0,0.0,10611221.0,3590822.0,-1159942.0,11520063.0
2025-08-27,3037,2005559,1083997,0,29273632,1273000,1736901,792952,0,16462988,1272000,268658,291045,0,12810644,1000,2384884.0,1988498.0,623161.0,81135.0,0.0,0.0,33095135.0,15863897.0,2761058.0,12115063.0
2025-08-28,3037,459975,344000,0,14004852,378000,-685235,-182308,0,-4356707,320000,1145210,526308,0,18361559,58000,1695036.0,1483330.0,547853.0,-497169.0,0.0,0.0,32148310.0,25958168.0,3067058.0,11014063.0
2025-08-29,3037,96732,111000,0,8612913,465000,-783367,-309173,0,-10169066,-2317000,880099,420173,0,18781979,2782000,799446.0,611290.0,223680.0,-1044507.0,0.0,0.0,18596093.0,10769426.0,1630058.0,8000063.0
2025-09-01,3037,287700,57000,0,11476054,28000,-371169,-164124,0,-7227405,-5170000,658869,221124,0,18703459,5198000,232668.0,622795.0,239347.0,-1184657.0,0.0,0.0,1050329.0,7156373.0,-3402942.0,2370063.0
2025-09-02,3037,231395,29000,0,10484203,85000,64454,-102703,0,-2531729,-5035000,166941,131703,0,13015932,5120000,-38416.0,828795.0,34644.0,-1269963.0,0.0,0.0,-7821919.0,5106242.0,-10930000.0,-2868937.0
2025-09-03,3037,49438,7994,0,7969580,0,-26454,-3006,0,-1375832,-246000,75892,11000,0,9345412,246000,-1801771.0,845958.0,-761314.0,-1060024.0,0.0,0.0,-25660739.0,2349402.0,-12448000.0,-4197937.0
2025-09-04,3037,101385,13000,0,8224094,700000,31998,-10000,0,-2642553,656000,69387,23000,0,10866647,44000,-1084538.0,393927.0,-589006.0,-1104949.0,0.0,0.0,-23946585.0,1090314.0,-12112000.0,-6654937.0
2025-09-05,3037,40373,117000,0,5168030,0,-233314,52480,0,-796373,-35000,273687,64520,0,5964403,35000,-534485.0,247116.0,-227353.0,-1044469.0,0.0,0.0,-14573892.0,2239551.0,-9830000.0,-6764937.0
2025-09-08,3037,117000,61000,0,9209000,10000,64119,21000,0,4141584,-3332000,52881,40000,0,5067416,3342000,-99197.0,-228104.0,-42229.0,-1154469.0,0.0,0.0,-3204903.0,-1470235.0,-7992000.0,-11262272.0
2025-09-09,3037,32000,8000,0,5236310,0,35,-40000,0,2940110,-1324000,31965,48000,0,2296200,1324000,-163616.0,270898.0,20474.0,-969001.0,0.0,0.0,2266936.0,5242049.0,-4281000.0,-12627272.0
2025-09-10,3037,817949,144000,0,19093394,566000,752981,126000,0,11709109,563000,64968,18000,0,7384285,3000,615819.0,936397.0,149480.0,-857001.0,0.0,0.0,15351877.0,15996851.0,-3472000.0,-12692272.0
2025-09-11,3037,140183,391000,0,17032284,934000,-689876,-385,0,7111688,429344,830059,391385,0,9920596,504656,-106055.0,319372.0,159095.0,-817305.0,0.0,0.0,25106118.0,24517484.0,-3698656.0,-12346263.0
2025-09-12,3037,147246,163414,0,14365447,3208000,-52202,21414,0,6309921,2726000,199448,142000,0,8055526,482000,75057.0,51212.0,128029.0,-522246.0,0.0,0.0,32212412.0,39153907.0,-937656.0,-10416598.0
2025-09-15,3037,133262,36195,0,6105669,34000,-1491,-138331,0,1599591,8000,134753,174526,0,4506078,26000,9447.0,-1075007.0,-31302.0,-615577.0,0.0,0.0,29670419.0,26191851.0,2402344.0,-11312598.0
2025-09-16,3037,1177952,67000,0,31221612,839008,990042,-41000,0,22243076,816008,187910,108000,0,8978536,23000,999454.0,615657.0,-32302.0,-190751.0,0.0,0.0,48973385.0,54029623.0,4542352.0,-11828590.0
2025-09-17,3037,44027,4000,0,6689533,525000,-1109431,-97999,0,-171774,481000,1153458,101999,0,6861307,44000,-862958.0,335974.0,-256301.0,-244974.0,0.0,0.0,37092502.0,59878775.0,4460352.0,-8698590.0
2025-09-18,3037,290645,161000,0,13341680,0,182492,-121000,0,2554790,-11000,108153,282000,0,10786890,11000,9410.0,513853.0,-376916.0,-258974.0,0.0,0.0,32535604.0,65843447.0,4020008.0,-8723590.0
2025-09-19,3037,1284540,609137,0,37778889,3301000,1141664,517970,0,22280613,3279000,142876,91167,0,15498276,22000,1203276.0,1543294.0,119640.0,243996.0,0.0,0.0,48506296.0,84740909.0,4573008.0,-4564590.0
2025-09-22,3037,729571,384950,0,8059025,1285000,527213,349813,0,-1191446,1267997,202358,35137,0,9250471,17003,1731980.0,1874898.0,607784.0,773600.0,0.0,0.0,45715259.0,73231104.0,5833005.0,-3159593.0
2025-09-23,3037,326023,353000,0,17691045,4673000,-602766,67000,0,2326469,4650000,928789,286000,0,15364576,23000,139172.0,936594.0,715784.0,738600.0,0.0,0.0,25798652.0,69217054.0,9666997.0,-1001651.0
2025-06-25,3138,0,0,0,95000,0,-454,0,0,86000,0,454,0,0,9000,0,-454.0,-454.0,0.0,0.0,0.0,0.0,86000.0,86000.0,0.0,0.0
2025-06-26,3138,48,0,0,46000,0,48,0,0,9000,0,0,0,0,37000,0,-406.0,-406.0,0.0,0.0,0.0,0.0,95000.0,95000.0,0.0,0.0
2025-06-27,3138,1000,0,0,17200,0,259,-4000,0,-1800,0,741,4000,0,19000,0,-147.0,-147.0,-4000.0,-4000.0,0.0,0.0,93200.0,93200.0,0.0,0.0
2025-06-30,3138,0,0,0,26000,0,-324,-5000,0,-26000,0,324,5000,0,52000,0,-471.0,-471.0,-9000.0,-9000.0,0.0,0.0,67200.0,67200.0,0.0,0.0
2025-07-01,3138,0,0,0,21000,0,0,0,0,18000,0,0,0,0,3000,0,-471.0,-471.0,-9000.0,-9000.0,0.0,0.0,85200.0,85200.0,0.0,0.0
2025-07-02,3138,0,0,0,12000,0,0,0,0,4000,0,0,0,0,8000,0,-17.0,-471.0,-9000.0,-9000.0,0.0,0.0,3200.0,89200.0,0.0,0.0
2025-07-03,3138,0,0,0,47009,0,0,0,0,42009,0,0,0,0,5000,0,-65.0,-471.0,-9000.0,-9000.0,0.0,0.0,36209.0,131209.0,0.0,0.0
2025-07-04,3138,0,0,0,8000,0,0,0,0,-29000,0,0,0,0,37000,0,-324.0,-471.0,-5000.0,-9000.0,0.0,0.0,9009.0,102209.0,0.0,0.0
2025-07-07,3138,0,0,0,7000,0,0,0,0,-28521,0,0,0,0,35521,0,0.0,-471.0,0.0,-9000.0,0.0,0.0,6488.0,73688.0,0.0,0.0
2025-07-08,3138,0,0,0,28496,0,0,0,0,-21740,0,0,0,0,50236,0,0.0,-471.0,0.0,-9000.0,0.0,0.0,-33252.0,51948.0,0.0,0.0
2025-07-09,3138,0,0,0,43000,0,0,0,0,28000,0,0,0,0,15000,0,0.0,-471.0,0.0,-9000.0,0.0,0.0,-9252.0,79948.0,0.0,0.0
2025-07-10,3138,0,0,0,57000,0,0,0,0,54000,0,0,0,0,3000,0,0.0,-471.0,0.0,-9000.0,0.0,0.0,2739.0,133948.0,0.0,0.0
2025-07-11,3138,0,0,0,70198,0,0,0,0,53198,0,0,0,0,17000,0,0.0,-471.0,0.0,-9000.0,0.0,0.0,84937.0,187146.0,0.0,0.0
2025-07-14,3138,0,0,0,5000,0,0,0,0,-10000,0,0,0,0,15000,0,0.0,-471.0,0.0,-9000.0,0.0,0.0,103458.0,177146.0,0.0,0.0
2025-07-15,3138,0,0,0,11000,0,0,-6810,0,-19165,0,0,6810,0,30165,0,0.0,-471.0,-6810.0,-15810.0,0.0,0.0,106033.0,157981.0,0.0,0.0
2025-07-16,3138,0,0,0,50000,0,0,-25,0,35000,0,0,25,0,15000,0,0.0,-471.0,-6835.0,-15835.0,0.0,0.0,113033.0,192981.0,0.0,0.0
2025-07-17,3138,0,0,0,50000,0,0,0,0,47000,0,0,0,0,3000,0,0.0,-471.0,-6835.0,-15835.0,0.0,0.0,106033.0,239981.0,0.0,0.0
2025-07-18,3138,0,0,0,23000,0,0,0,0,6000,0,0,0,0,17000,0,0.0,-471.0,-6835.0,-15835.0,0.0,0.0,58835.0,245981.0,0.0,0.0
2025-07-21,3138,0,0,0,31000,0,0,0,0,25000,0,0,0,0,6000,0,0.0,-471.0,-6835.0,-15835.0,0.0,0.0,93835.0,270981.0,0.0,0.0
2025-07-22,3138,0,0,0,19000,0,0,0,0,-34388,0,0,0,0,53388,0,0.0,-471.0,-25.0,-15835.0,0.0,0.0,78612.0,236593.0,0.0,0.0
2025-07-23,3138,0,0,0,58000,0,0,0,0,51000,0,0,0,0,7000,0,0.0,-17.0,0.0,-15835.0,0.0,0.0,94612.0,201593.0,0.0,0.0
2025-07-24,3138,0,0,0,88000,0,0,-6000,0,-40071,0,0,6000,0,128071,0,0.0,-65.0,-6000.0,-21835.0,0.0,0.0,7541.0,152522.0,0.0,0.0
2025-07-25,3138,0,0,0,31000,0,0,0,0,8000,0,0,0,0,23000,0,0.0,-324.0,-6000.0,-17835.0,0.0,0.0,9541.0,162322.0,0.0,0.0
2025-07-28,3138,0,0,0,23000,0,0,-1000,0,-10000,0,0,1000,0,33000,0,0.0,0.0,-7000.0,-13835.0,0.0,0.0,-25459.0,178322.0,0.0,0.0
2025-07-29,3138,0,0,0,32000,0,0,-2000,0,-21021,0,0,2000,0,53021,0,0.0,0.0,-9000.0,-15835.0,0.0,0.0,-12092.0,139301.0,0.0,0.0
2025-07-30,3138,0,0,0,15000,0,0,0,0,-5000,0,0,0,0,20000,0,0.0,0.0,-9000.0,-15835.0,0.0,0.0,-68092.0,130301.0,0.0,0.0
2025-07-31,3138,0,0,0,7000,0,0,0,0,-25000,0,0,0,0,32000,0,0.0,0.0,-3000.0,-15835.0,0.0,0.0,-53021.0,63292.0,0.0,0.0
2025-08-01,3138,0,2000,0,88000,0,0,1000,0,25685,0,0,1000,0,62315,0,0.0,0.0,-2000.0,-14835.0,0.0,0.0,-35336.0,117977.0,0.0,0.0
2025-08-04,3138,0,0,0,11000,0,0,0,0,-30000,0,0,0,0,41000,0,0.0,0.0,-1000.0,-14835.0,0.0,0.0,-55336.0,116498.0,0.0,0.0
2025-08-05,3138,0,0,0,23000,0,0,0,0,0,0,0,0,0,23000,0,0.0,0.0,1000.0,-14835.0,0.0,0.0,-34315.0,138238.0,0.0,0.0
2025-08-06,3138,0,0,0,11000,0,0,0,0,-19256,0,0,0,0,30256,0,0.0,0.0,1000.0,-14835.0,0.0,0.0,-48571.0,90982.0,0.0,0.0
2025-08-07,3138,0,0,0,24000,0,0,0,0,-11471,0,0,0,0,35471,0,0.0,0.0,1000.0,-14835.0,0.0,0.0,-35042.0,25511.0,0.0,0.0
2025-08-08,3138,0,1000,0,8000,0,0,0,0,-19000,0,0,1000,0,27000,0,0.0,0.0,0.0,-14835.0,0.0,0.0,-79727.0,-46687.0,0.0,0.0
2025-08-11,3138,0,2000,0,57000,0,0,2000,0,21986,0,0,0,0,35014,0,0.0,0.0,2000.0,-12835.0,0.0,0.0,-27741.0,-14701.0,0.0,0.0
2025-08-12,3138,0,0,0,122000,0,0,-6000,0,33000,0,0,6000,0,89000,0,0.0,0.0,-4000.0,-12025.0,0.0,0.0,5259.0,37464.0,0.0,0.0
2025-08-13,3138,0,1239,0,49000,0,0,-3761,0,-15039,0,0,5000,0,64039,0,0.0,0.0,-7761.0,-15761.0,0.0,0.0,9476.0,-12575.0,0.0,0.0
2025-08-14,3138,6000,0,0,30000,0,6000,0,0,-40000,0,0,0,0,70000,0,6000.0,6000.0,-7761.0,-15761.0,0.0,0.0,-19053.0,-99575.0,0.0,0.0
2025-08-15,3138,0,2000,0,25000,0,0,2000,0,-9000,0,0,0,0,34000,0,6000.0,6000.0,-5761.0,-13761.0,0.0,0.0,-9053.0,-114575.0,0.0,0.0
2025-08-18,3138,0,0,0,89000,0,0,-5000,0,43000,0,0,5000,0,46000,0,6000.0,6000.0,-12761.0,-18761.0,0.0,0.0,11961.0,-96575.0,0.0,0.0
2025-08-19,3138,0,3000,0,16000,0,0,3000,0,-48000,0,0,0,0,64000,0,6000.0,6000.0,-3761.0,-15761.0,0.0,0.0,-69039.0,-110187.0,0.0,0.0
2025-08-20,3138,0,2000,0,48000,0,0,-1000,0,-44298,0,0,3000,0,92298,0,6000.0,6000.0,-1000.0,-16761.0,0.0,0.0,-98298.0,-205485.0,0.0,0.0
2025-08-21,3138,0,0,0,20000,0,0,0,0,-10128,0,0,0,0,30128,0,0.0,6000.0,-1000.0,-10761.0,0.0,0.0,-68426.0,-175542.0,0.0,0.0
2025-08-22,3138,0,0,0,14000,0,0,0,0,-6019,0,0,0,0,20019,0,0.0,6000.0,-3000.0,-10761.0,0.0,0.0,-65445.0,-189561.0,0.0,0.0
2025-08-25,3138,0,0,0,43000,0,0,0,0,17870,0,0,0,0,25130,0,0.0,6000.0,2000.0,-9761.0,0.0,0.0,-90575.0,-161691.0,0.0,0.0
2025-08-26,3138,0,0,0,48000,0,0,0,0,2000,0,0,0,0,46000,0,0.0,6000.0,-1000.0,-7761.0,0.0,0.0,-40575.0,-138670.0,0.0,0.0
2025-08-27,3138,0,2000,0,80000,0,0,2000,0,48000,0,0,0,0,32000,0,0.0,6000.0,2000.0,-5761.0,0.0,0.0,51723.0,-85670.0,0.0,0.0
2025-08-28,3138,0,0,0,34000,0,0,0,0,-15110,0,0,0,0,49110,0,0.0,6000.0,2000.0,-5761.0,0.0,0.0,46741.0,-75780.0,0.0,0.0
2025-08-29,3138,0,0,0,53000,0,0,0,0,39970,0,0,0,0,13030,0,0.0,6000.0,2000.0,-6761.0,0.0,0.0,92730.0,-61495.0,0.0,0.0
2025-09-01,3138,0,3000,0,16000,0,0,3000,0,-31415,0,0,0,0,47415,0,0.0,6000.0,5000.0,-3761.0,0.0,0.0,43445.0,-62910.0,0.0,0.0
2025-09-02,3138,0,0,0,38000,0,0,0,0,-10650,0,0,0,0,48650,0,0.0,6000.0,5000.0,-3761.0,0.0,0.0,30795.0,-73560.0,0.0,0.0
2025-09-03,3138,0,0,0,53000,0,0,0,0,41000,0,0,0,0,12000,0,0.0,6000.0,3000.0,-3761.0,0.0,0.0,23795.0,-13304.0,0.0,0.0
2025-09-04,3138,0,0,0,24000,0,0,0,0,5962,0,0,0,0,18038,0,0.0,6000.0,3000.0,-3761.0,0.0,0.0,44867.0,4129.0,0.0,0.0
2025-09-05,3138,0,0,0,13000,0,0,0,0,7000,0,0,0,0,6000,0,0.0,6000.0,3000.0,-3761.0,0.0,0.0,11897.0,30129.0,0.0,0.0
2025-09-08,3138,0,0,0,76000,0,0,0,0,55000,0,0,0,0,21000,0,0.0,6000.0,0.0,-5761.0,0.0,0.0,98312.0,63143.0,0.0,0.0
2025-09-09,3138,0,0,0,11000,0,0,0,0,6000,0,0,0,0,5000,0,0.0,6000.0,0.0,239.0,0.0,0.0,114962.0,36143.0,0.0,0.0
2025-09-10,3138,0,2000,0,20000,0,0,2000,0,-5000,0,0,0,0,25000,0,0.0,6000.0,2000.0,6000.0,0.0,0.0,68962.0,46182.0,0.0,0.0
2025-09-11,3138,0,1000,0,107000,0,0,1000,0,20000,0,0,0,0,87000,0,0.0,0.0,3000.0,7000.0,0.0,0.0,83000.0,106182.0,0.0,0.0
2025-09-12,3138,0,0,0,1000,0,0,-3000,0,-30000,0,0,3000,0,31000,0,0.0,0.0,0.0,2000.0,0.0,0.0,46000.0,85182.0,0.0,0.0
2025-09-15,3138,0,0,0,15000,0,0,0,0,-65000,0,0,0,0,80000,0,0.0,0.0,0.0,7000.0,0.0,0.0,-74000.0,-22818.0,0.0,0.0
2025-09-16,3138,0,3000,0,29000,0,0,3000,0,19069,0,0,0,0,9931,0,0.0,0.0,3000.0,7000.0,0.0,0.0,-60931.0,44251.0,0.0,0.0
2025-09-17,3138,0,0,0,91000,0,0,0,0,65900,0,0,0,0,25100,0,0.0,0.0,1000.0,8000.0,0.0,0.0,9969.0,154449.0,0.0,0.0
2025-09-18,3138,0,0,0,17000,0,0,0,0,11000,0,0,0,0,6000,0,0.0,0.0,0.0,8000.0,0.0,0.0,969.0,175577.0,0.0,0.0
2025-09-19,3138,0,0,0,29000,0,0,0,0,7000,0,0,0,0,22000,0,0.0,0.0,3000.0,8000.0,0.0,0.0,37969.0,188596.0,0.0,0.0
2025-09-22,3138,0,0,0,208000,0,0,-1000,0,150900,0,0,1000,0,57100,0,0.0,0.0,2000.0,7000.0,0.0,0.0,253869.0,321626.0,0.0,0.0
2025-09-23,3138,0,0,0,194000,0,0,-14000,0,22000,0,0,14000,0,172000,0,0.0,0.0,-15000.0,-7000.0,0.0,0.0,256800.0,341626.0,0.0,0.0
2025-06-25,3149,0,2000,0,537000,0,0,-15847,0,-451000,0,0,17847,0,988000,0,0.0,0.0,-15847.0,-15847.0,0.0,0.0,-451000.0,-451000.0,0.0,0.0
2025-06-26,3149,0,1000,0,236000,0,0,-9505,0,-338000,0,0,10505,0,574000,0,0.0,0.0,-25352.0,-25352.0,0.0,0.0,-789000.0,-789000.0,0.0,0.0
2025-06-27,3149,0,1000,0,174600,0,0,-9846,0,-299174,0,0,10846,0,473774,0,0.0,0.0,-35198.0,-35198.0,0.0,0.0,-1088174.0,-1088174.0,0.0,0.0
2025-06-30,3149,0,4000,0,132000,0,0,-9828,0,-606000,0,0,13828,0,738000,0,0.0,0.0,-45026.0,-45026.0,0.0,0.0,-1694174.0,-1694174.0,0.0,0.0
2025-07-01,3149,0,4000,0,62000,0,0,-10000,0,-578000,0,0,14000,0,640000,0,0.0,0.0,-55026.0,-55026.0,0.0,0.0,-2272174.0,-2272174.0,0.0,0.0
2025-07-02,3149,0,0,0,81000,0,0,-10497,0,-53000,0,0,10497,0,134000,0,0.0,0.0,-49676.0,-65523.0,0.0,0.0,-1874174.0,-2325174.0,0.0,0.0
2025-07-03,3149,0,0,0,200000,0,0,0,0,-49000,0,0,0,0,249000,0,0.0,0.0,-40171.0,-65523.0,0.0,0.0,-1585174.0,-2374174.0,0.0,0.0
2025-07-04,3149,0,3000,0,114000,0,0,314,0,-485000,0,0,2686,0,599000,0,0.0,0.0,-30011.0,-65209.0,0.0,0.0,-1771000.0,-2859174.0,0.0,0.0
2025-07-07,3149,0,3000,0,148000,0,0,127,0,-119000,0,0,2873,0,267000,0,0.0,0.0,-20056.0,-65082.0,0.0,0.0,-1284000.0,-2978174.0,0.0,0.0
2025-07-08,3149,0,1000,0,115000,0,0,-40028,0,-174000,0,0,41028,0,289000,0,0.0,0.0,-50084.0,-105110.0,0.0,0.0,-880000.0,-3152174.0,0.0,0.0
2025-07-09,3149,0,0,0,38000,0,0,-174,0,-283000,0,0,174,0,321000,0,0.0,0.0,-39761.0,-105284.0,0.0,0.0,-1110000.0,-3435174.0,0.0,0.0
2025-07-10,3149,0,3000,0,41000,0,0,-434,0,-308244,0,0,3434,0,349244,0,0.0,0.0,-40195.0,-105718.0,0.0,0.0,-1369244.0,-3743418.0,0.0,0.0
2025-07-11,3149,0,0,0,59000,0,0,-13,0,-54000,0,0,13,0,113000,0,0.0,0.0,-40522.0,-105731.0,0.0,0.0,-938244.0,-3797418.0,0.0,0.0
2025-07-14,3149,0,1000,0,55000,0,0,389,0,-171000,0,0,611,0,226000,0,0.0,0.0,-40260.0,-105342.0,0.0,0.0,-990244.0,-3968418.0,0.0,0.0
2025-07-15,3149,0,0,0,100000,0,0,-101,0,25000,0,0,101,0,75000,0,0.0,0.0,-333.0,-105443.0,0.0,0.0,-791244.0,-3943418.0,0.0,0.0
2025-07-16,3149,0,0,0,154000,0,0,-204,0,-85000,0,0,204,0,239000,0,0.0,0.0,-363.0,-105647.0,0.0,0.0,-593244.0,-4028418.0,0.0,0.0
2025-07-17,3149,0,0,0,125000,0,0,0,0,-65000,0,0,0,0,190000,0,0.0,0.0,71.0,-105647.0,0.0,0.0,-350000.0,-4093418.0,0.0,0.0
