date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ret_1d,ret_5d,ret_20d,sma20,sma20_gap_pct,sma60,sma60_gap_pct,sma120,sma120_gap_pct,rsi14,rolling_vol_20d,vol_mult_20d,taiex_ret_20d,excess_ret_20d,net_Dealer_Hedging_5d,net_Dealer_self_5d,net_Foreign_Dealer_Self_5d,net_Foreign_Investor_5d,net_Investment_Trust_5d,net_Dealer_Hedging_20d,net_Dealer_self_20d,net_Foreign_Dealer_Self_20d,net_Foreign_Investor_20d,net_Investment_Trust_20d,chip_net5_sum,chip_net20_sum,foreign_ratio,foreign_ratio_5d_chg,foreign_ratio_20d_chg,margin_delta_row_sum,margin_delta_5d_sum,margin_delta_20d_sum,revenue_yoy,revenue_mom,pe,pb,dividend_yield,stock_name,industry_category
2024-12-03,2308,4861327,1903704230,391.0,394.0,390.0,391.0,2.5,4449,0.0064350064350064,0.0090322580645161,-0.0188205771643663,390.8,0.051177072671437784,391.8958333333333,-0.22858965498909756,391.8958333333333,-0.22858965498909756,47.61904761904762,0.012041162469892784,0.7237084171713335,-0.0034172604014408,-0.0154033167629255,50044.0,-45804.0,0.0,-2988063.0,-541962.0,-71007.0,-230875.0,0.0,-148240.0,-6550631.0,-3525785.0,-7000753.0,34.42,0.12000000000000455,0.060000000000002274,-45,-41.0,-181.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-04,2308,3429329,1347946871,393.0,395.0,390.0,395.0,4.0,3548,0.0102301790281329,0.0233160621761658,-0.0198511166253101,390.4,1.1782786885246033,391.9591836734694,0.77579922940747,391.9591836734694,0.77579922940747,55.769230769230774,0.011986863607362256,0.5260353304140586,0.001650321572596,-0.021501438197906102,45432.0,-23804.0,0.0,-2515285.0,-810381.0,-85991.0,-240975.0,0.0,-427365.0,-6796155.0,-3304038.0,-7550486.0,34.4,0.10000000000000142,0.07000000000000028,5,-19.0,-149.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-05,2308,5217635,2056008740,396.5,398.5,391.5,391.5,-3.5,4905,-0.0088607594936709,0.01953125,-0.018796992481203,390.025,0.378180885840651,391.95,-0.11481056257175437,391.95,-0.11481056257175437,55.23809523809524,0.011947126380198922,0.8081524088765907,-0.0060005312809059,-0.0127964612002971,42705.0,59496.0,0.0,-578095.0,-1192716.0,-74030.0,-263975.0,0.0,1532538.0,-7231990.0,-1668610.0,-6037457.0,34.38,0.0,-0.01999999999999602,41,40.0,-106.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-06,2308,6599150,2621296975,389.0,399.5,389.0,399.0,7.5,8291,0.0191570881226053,0.0472440944881888,-0.0024999999999999,389.975,2.3142509135200884,392.0882352941176,1.7628084914860231,392.0882352941176,1.7628084914860231,60.50420168067227,0.012748867101207347,1.0323348425770515,-0.0152928148304224,0.0127928148304225,98873.0,177566.0,0.0,3593736.0,-135689.0,-11368.0,-233905.0,0.0,2564354.0,-6615990.0,3734486.0,-4296909.0,34.28,-0.14999999999999858,-0.0799999999999983,-163,-172.0,-280.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-09,2308,8009179,3232009877,399.0,406.5,398.0,405.0,6.0,10807,0.0150375939849625,0.0424710424710423,0.0099750623441396,390.175,3.799577112833985,392.33653846153845,3.227703845305485,392.33653846153845,3.227703845305485,63.28125,0.013181683210579007,1.2540029850835537,-0.0108782876121007,0.020853349956240302,140428.0,221787.0,0.0,4660743.0,734373.0,72452.0,-247684.0,0.0,1678832.0,-5378990.0,5757331.0,-3875390.0,34.21,-0.18999999999999773,-0.03999999999999915,-56,-218.0,-349.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-10,2308,8313893,3340067043,404.5,404.5,398.5,403.0,-2.0,5992,-0.0049382716049383,0.030690537084399,0.0151133501259446,390.475,3.207631730584537,392.5377358490566,2.665288759643336,392.5377358490566,2.665288759643336,62.7906976744186,0.013016528376708194,1.3489593753481608,0.0063266013272846,0.00878674879866,56002.0,163507.0,0.0,4766175.0,557356.0,-7598.0,-300671.0,0.0,-638047.0,-4557007.0,5543040.0,-5503323.0,34.24,-0.17999999999999972,0.060000000000002274,-84,-257.0,-548.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-11,2308,13688502,5645019449,403.0,418.0,401.5,414.5,11.5,17864,0.0285359801488833,0.0493670886075949,0.0533672172808132,391.525,5.868079943809468,392.94444444444446,5.4856496536123345,392.94444444444446,5.4856496536123345,73.75886524822695,0.01418668969049641,2.096025099561943,0.0019887641073181,0.0513784531734951,146338.0,201340.0,0.0,8393395.0,2736970.0,124817.0,-158338.0,0.0,5234901.0,-2584620.0,11478043.0,2616760.0,34.08,-0.3200000000000003,-0.1700000000000017,98,-164.0,-417.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-12,2308,9736640,4057730260,412.0,421.0,412.0,417.0,2.5,9857,0.0060313630880579,0.0651340996168583,0.0719794344473008,392.925,6.1271234968505395,393.3818181818182,6.003882418191897,393.3818181818182,6.003882418191897,69.16666666666667,0.013803287351022379,1.4657133863485978,0.0161246973938107,0.0558547370534901,115762.0,296091.0,0.0,7613775.0,4300970.0,140519.0,287890.0,0.0,4093879.0,-1031723.0,12326598.0,3490565.0,34.11,-0.2700000000000031,-0.13000000000000256,-148,-353.0,-615.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-13,2308,15401042,6555694512,421.5,432.5,418.5,423.0,6.0,15309,0.014388489208633,0.0601503759398496,0.0958549222797926,394.775,7.149642201253892,393.9107142857143,7.384740922072619,393.9107142857143,7.384740922072619,72.51908396946564,0.01373694933390801,2.153011770907255,0.0137419461167282,0.0821129761630644,-6021.0,108998.0,0.0,8279742.0,5139007.0,90597.0,345867.0,0.0,6562140.0,1363119.0,13521726.0,8361723.0,33.99,-0.28999999999999915,-0.22999999999999687,29,-161.0,-599.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-16,2308,9332521,3973127336,426.0,429.5,421.5,426.0,3.0,10234,0.0070921985815601,0.0518518518518518,0.1021992238033635,396.75,7.372400756143671,394.4736842105263,7.991994663108737,394.4736842105263,7.991994663108737,80.8,0.013723012177650804,1.260228862718019,0.0234272935145865,0.078771930288777,-113667.0,15711.0,0.0,8198702.0,4493233.0,75949.0,280360.0,0.0,8537622.0,2026882.0,12593979.0,10920813.0,33.91,-0.30000000000000426,-0.3100000000000023,-347,-452.0,-976.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-17,2308,8484705,3556600559,418.5,425.0,416.0,419.5,-6.5,9737,-0.0152582159624413,0.0409429280397022,0.0811855670103092,398.325,5.316010795204917,394.9051724137931,6.228033792486198,394.9051724137931,6.228033792486198,74.81481481481481,0.01445068217676196,1.121164732581451,0.0089296181371798,0.0722559488731294,-81003.0,-28552.0,0.0,9619895.0,4297630.0,11395.0,224413.0,0.0,10250887.0,1739996.0,13807970.0,12226691.0,33.87,-0.37000000000000455,-0.38000000000000256,-223,-591.0,-1219.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-18,2308,6394787,2687901067,414.5,425.5,414.5,425.5,6.0,6632,0.0143027413587604,0.0265379975874546,0.1009055627425614,400.275,6.301917431765669,395.4237288135593,7.606086583797689,395.4237288135593,7.606086583797689,79.02097902097901,0.014500572439670066,0.844208679785332,0.0227454920828658,0.0781600706596956,-118926.0,-103178.0,0.0,7277470.0,2102398.0,65472.0,-100139.0,0.0,13072257.0,2081466.0,9157764.0,15119056.0,33.79,-0.28999999999999915,-0.5,-27,-716.0,-1278.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-19,2308,7102887,2956407237,415.0,419.5,413.0,416.5,-9.0,8202,-0.0211515863689776,-0.001199040767386,0.0931758530183726,402.05,3.594080338266381,395.775,5.236561177436672,395.775,5.236561177436672,72.90322580645162,0.015053638141218207,0.958488818951543,0.018275795481969,0.0749000575364036,-104770.0,-254303.0,0.0,7666476.0,1104141.0,40719.0,-20413.0,0.0,14760563.0,3770937.0,8411544.0,18551806.0,33.8,-0.3100000000000023,-0.5600000000000023,88,-480.0,-1535.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-20,2308,9115312,3759068868,408.0,417.5,407.0,412.0,-4.5,11780,-0.0108043217286915,-0.0260047281323877,0.0456852791878172,402.95,2.2459362203747446,396.1333333333333,4.0053853921238725,396.0409836065574,4.029637601672276,65.77181208053692,0.013703545070176158,1.2327430334956802,-0.0156780442475845,0.0613633234354017,-99922.0,-232634.0,0.0,4939813.0,-364807.0,-88498.0,-30767.0,0.0,13022800.0,3696026.0,4242450.0,16599561.0,33.79,-0.20000000000000284,-0.490000000000002,-178,-687.0,-1141.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-23,2308,5535592,2323019972,420.0,425.0,417.0,420.0,8.0,5648,0.0194174757281553,-0.0140845070422535,0.0673443456162643,404.275,3.8896790550986493,396.51666666666665,5.922407633138582,396.4274193548387,5.946253839737969,68.125,0.01419005024592254,0.7792424302987114,0.0083640921918484,0.0589802534244159,-73249.0,-112635.0,0.0,4191752.0,-651033.0,-35247.0,-26834.0,0.0,13349388.0,3958293.0,3354835.0,17245600.0,33.75,-0.1599999999999966,-0.509999999999998,-32,-372.0,-1062.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-24,2308,5638467,2394709434,421.0,427.5,420.0,425.5,5.5,6577,0.013095238095238,0.0143027413587604,0.0980645161290323,406.175,4.757801440265896,396.975,7.18559103218086,396.8888888888889,7.208846584546458,68.71165644171779,0.01363854421429143,0.7824159434781135,0.0210453003452359,0.0770192157837964,32438.0,13273.0,0.0,4136612.0,-409413.0,57481.0,102424.0,0.0,15534619.0,3903611.0,3772910.0,19598135.0,33.72,-0.14999999999999858,-0.5799999999999983,-124,-273.0,-1162.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-25,2308,2048258,865339485,425.0,427.0,419.5,422.5,-3.0,3613,-0.0070505287896591,-0.0070505287896591,0.0945595854922278,408.0,3.5539215686274606,397.4166666666667,6.311595722373653,397.2890625,6.345741647493752,69.1358024691358,0.013762616112930946,0.2856472559195918,0.0412493683960608,0.053310217096167005,-69968.0,92166.0,0.0,2361599.0,74729.0,2876.0,166524.0,0.0,15517179.0,4103716.0,2458526.0,19790295.0,33.71,-0.0799999999999983,-0.5899999999999963,66,-180.0,-1079.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-26,2308,2595616,1107099106,423.0,428.0,422.5,428.0,5.5,4470,0.0130177514792899,0.027611044417767,0.1145833333333332,410.2,4.339346660165777,397.8833333333333,7.5692204582582745,397.76153846153846,7.602158231642453,68.35443037974684,0.013682042272542355,0.36846228438919487,0.0441195390711302,0.070463794262203,-14737.0,56540.0,0.0,3130075.0,132065.0,38960.0,157824.0,0.0,17832231.0,4344460.0,3303943.0,22373475.0,33.69,-0.10999999999999943,-0.6900000000000048,-39,-307.0,-1100.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-27,2308,3192074,1373729434,426.0,433.0,425.5,431.5,3.5,5143,0.0081775700934578,0.0473300970873786,0.1325459317585302,412.725,4.549033860318619,398.73333333333335,8.217689349607094,398.27272727272725,8.342844099520663,67.3202614379085,0.013324000014807113,0.4639998062642214,0.0471200010260517,0.08542593073247849,63716.0,232936.0,0.0,3235949.0,175296.0,56646.0,286866.0,0.0,20049240.0,4813807.0,3707897.0,25206559.0,33.67,-0.11999999999999744,-0.759999999999998,33,-96.0,-1116.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-30,2308,5097682,2214365929,431.0,438.0,429.5,434.5,3.0,6751,0.0069524913093859,0.0345238095238096,0.1184041184041184,415.025,4.692488404313,399.56666666666666,8.742804705097186,398.8134328358209,8.948185849815694,70.32258064516128,0.012951120100391192,0.7293102985281305,0.0215051212826249,0.0968989971214935,125884.0,230173.0,0.0,3012142.0,672455.0,79396.0,355036.0,0.0,20063339.0,5249028.0,4040654.0,25746799.0,33.64,-0.10999999999999943,-0.759999999999998,-7,-71.0,-1113.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2024-12-31,2308,3753593,1615014992,430.0,433.5,428.0,430.5,-4.0,4521,-0.0092059838895282,0.0117508813160986,0.1010230179028133,417.0,3.237410071942448,400.64166666666665,7.452628075795076,399.27941176470586,7.819233177415197,61.42857142857143,0.013369276840415998,0.5413047626486096,0.0018715505035218,0.09915146739929151,-2164.0,105787.0,0.0,684108.0,1161678.0,5273.0,254015.0,0.0,19206790.0,5607251.0,1949409.0,25073329.0,33.69,-0.030000000000001137,-0.730000000000004,23,76.0,-1045.0,,-0.0558975562390445,52.79,10.87,0.79,台達電,電子零組件業
2025-01-02,2308,11380681,4783630401,430.5,436.5,412.5,417.0,-13.5,26479,-0.0313588850174215,-0.0130177514792899,0.0556962025316456,418.1,-0.2630949533604432,401.3833333333333,3.8907112901216623,399.536231884058,4.371009866511888,50.0,0.01555384459084531,1.5522121463889058,-0.0160679247224567,0.0717641272541023,149633.0,-101237.0,0.0,3913340.0,952263.0,107077.0,89091.0,0.0,21945804.0,5866360.0,4913999.0,28008332.0,33.56,-0.14999999999999858,-0.8399999999999963,157,167.0,-893.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-03,2308,9851603,4096589825,419.5,422.0,412.5,414.0,-3.0,7975,-0.0071942446043165,-0.0327102803738317,0.0574712643678161,419.225,-1.2463474267994545,401.9166666666667,3.0064275347294167,399.74285714285713,3.5665785147594997,44.23076923076923,0.015492266440697738,1.3025002666716308,-0.0133191556334345,0.0707904200012506,108265.0,-61185.0,0.0,7243720.0,1169287.0,104520.0,37143.0,0.0,25654046.0,6706463.0,8460087.0,32502172.0,33.4,-0.28999999999999915,-0.980000000000004,4,210.0,-930.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-06,2308,7109722,2961882393,422.0,422.0,415.0,418.5,4.5,6043,0.0108695652173913,-0.030127462340672,0.0488721804511278,420.2,-0.4045692527367861,402.53333333333336,3.9665452136468993,400.00704225352115,4.623158042992204,45.28301886792453,0.015141760208752434,0.936828686916187,0.0174857984800904,0.03138638197103741,107366.0,-91285.0,0.0,8328438.0,1179967.0,65139.0,18015.0,0.0,24783942.0,6129463.0,9524486.0,30996559.0,33.34,-0.3299999999999983,-0.9399999999999977,95,272.0,-672.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-07,2308,7751389,3332968536,425.0,434.0,423.5,432.0,13.5,8716,0.032258064516129,-0.005753739930955,0.0666666666666666,421.55,2.47894674415845,403.4,7.0897372335151365,400.4513888888889,7.878262377525358,57.22543352601156,0.016334954608160295,1.0231170749775982,0.018448278783165,0.04821838788350159,82996.0,-42873.0,0.0,10987767.0,943808.0,21964.0,90376.0,0.0,26390363.0,5458463.0,11971698.0,31961166.0,33.2,-0.4399999999999977,-1.009999999999998,-33,246.0,-649.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-08,2308,12300630,5330039702,440.5,446.0,425.5,428.0,-4.0,10523,-0.0092592592592593,-0.0058072009291521,0.0620347394540943,422.8,1.229895931882674,404.075,5.920930520324208,400.82876712328766,6.778763179029745,51.4792899408284,0.016478414843665565,1.5819555393847111,0.014328988014854,0.0477057514392403,43634.0,-18083.0,0.0,13386890.0,426311.0,-7095.0,72425.0,0.0,27827505.0,5476206.0,13838752.0,33369041.0,33.16,-0.5300000000000011,-1.0800000000000054,35,258.0,-530.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-09,2308,5235447,2201723648,428.0,430.0,417.0,417.5,-10.5,7041,-0.0245327102803738,0.001199040767386,0.0072376357056693,422.95,-1.28856838869843,404.39166666666665,3.2414944257835865,401.05405405405406,4.100680638857068,50.581395348837205,0.01644693287959182,0.7120216418690317,0.0098645255207547,-0.0026268898150854005,-106564.0,18264.0,0.0,9442481.0,372493.0,-145825.0,-93985.0,0.0,22994890.0,3501883.0,9726674.0,26256963.0,33.19,-0.37000000000000455,-0.8900000000000006,-22,79.0,-650.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-10,2308,4405382,1843054259,420.0,420.5,416.0,420.0,2.5,3927,0.0059880239520957,0.0144927536231884,0.0071942446043165,423.1,-0.7326873079650298,404.90833333333336,3.727181049208661,401.3066666666667,4.658116818393254,54.76190476190476,0.016446167102560524,0.6216698127299176,-0.000841990837066,0.008036235441382501,-128178.0,-16778.0,0.0,6032659.0,-3507.0,-139420.0,-275726.0,0.0,24072930.0,2401986.0,5884196.0,26059770.0,33.19,-0.21000000000000085,-0.9200000000000017,-23,52.0,-525.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-13,2308,9734037,3938130763,413.5,415.5,400.0,400.0,-20.0,12148,-0.0476190476190476,-0.044205495818399,-0.0543735224586288,421.95,-5.202038156179645,405.0416666666667,-1.2447279086513774,401.2894736842105,-0.32133254639648,39.583333333333336,0.01928698707550332,1.4308407256087068,-0.0224571972155016,-0.0319163252431272,-199791.0,-183248.0,0.0,1684523.0,47493.0,-128631.0,-274231.0,0.0,18188723.0,1037949.0,1348977.0,18823810.0,33.29,-0.05000000000000426,-0.7000000000000028,1,-42.0,-553.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-14,2308,10194540,4162323274,410.0,412.5,403.0,410.0,10.0,7554,0.0249999999999999,-0.0509259259259259,-0.0375586854460093,421.15,-2.6475127626736317,405.175,1.1908434627013076,401.4025974025974,2.1418403002458897,42.288557213930346,0.02015731357471337,1.4890974306878222,-0.0098519651781212,-0.027706720267888098,-115142.0,-356708.0,0.0,-650216.0,452493.0,20489.0,-282043.0,0.0,17541445.0,1417723.0,-669573.0,18697614.0,33.25,0.04999999999999716,-0.6599999999999966,-13,-22.0,-219.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-15,2308,9458307,3794806928,404.5,406.5,398.5,400.5,-9.5,9176,-0.023170731707317,-0.0642523364485981,-0.0452920143027413,420.2,-4.688243693479288,405.18333333333334,-1.1558553741104816,401.39102564102564,-0.22198444511873916,39.7196261682243,0.020511593190378735,1.3718028932614625,-0.0212111679737649,-0.0240808463289764,-26517.0,-304231.0,0.0,-892341.0,479767.0,47391.0,-203254.0,0.0,17315269.0,1658343.0,-743322.0,18817749.0,33.22,0.060000000000002274,-0.6499999999999986,94,37.0,98.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-16,2308,9885870,4120907506,408.5,424.5,405.5,418.5,18.0,9049,0.0449438202247192,0.0023952095808383,-0.0164512338425382,419.85,-0.3215434083601365,405.4166666666667,3.227132579650571,401.60759493670884,4.206196614870628,46.02510460251047,0.022817044988518415,1.3984119865428448,-0.0055562966902659,-0.010894937152272303,102251.0,-37449.0,0.0,97040.0,3505661.0,75352.0,-28256.0,0.0,15814460.0,4905146.0,3667503.0,20766702.0,33.21,0.020000000000003126,-0.5799999999999983,-245,-186.0,-120.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-17,2308,6581399,2771287018,421.0,426.0,414.5,422.0,3.5,6551,0.0083632019115889,0.0047619047619047,0.0132052821128452,420.125,0.44629574531389604,405.80833333333334,3.9899788487997245,401.8625,5.011042334131699,46.02510460251047,0.02236662036897837,0.934422449949296,0.0100511308237507,0.003154151289094501,93826.0,-15061.0,0.0,654985.0,4079031.0,59176.0,-36484.0,0.0,17061439.0,5376876.0,4812781.0,22461007.0,33.16,-0.030000000000001137,-0.6400000000000006,-97,-260.0,-305.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-20,2308,4795905,2051535027,425.0,431.5,425.0,427.0,5.0,5398,0.0118483412322274,0.0674999999999999,0.0364077669902913,420.875,1.455301455301461,406.3666666666667,5.077516200475762,402.17283950617286,6.173256385068759,46.91358024691358,0.0223165281744536,0.702458978827341,0.0342650895577179,0.0021426774325734033,116461.0,55485.0,0.0,3364462.0,4215990.0,87752.0,13888.0,0.0,16613372.0,5618746.0,7752398.0,22333758.0,33.16,-0.13000000000000256,-0.6300000000000026,-63,-324.0,-190.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-21,2308,6714879,2837203178,425.0,428.5,418.5,421.5,-5.5,6717,-0.0128805620608899,0.0280487804878049,0.0035714285714285,420.95,0.1306568476066028,406.69166666666666,3.641169600229488,402.4085365853659,4.744298810515946,46.34146341463414,0.02215990957681972,0.9751106260431213,0.0091049914986522,-0.005533562927223699,-20198.0,116363.0,0.0,3485616.0,2624157.0,73540.0,-53045.0,0.0,16835309.0,4692913.0,6205938.0,21548717.0,33.12,-0.13000000000000256,-0.6300000000000026,38,-273.0,-120.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-01-22,2308,10034866,4349995402,424.0,438.0,424.0,437.5,16.0,12433,0.0379596678529063,0.0923845193508114,0.0282021151586369,421.55,3.783655556873433,407.23333333333335,7.432266513874097,402.8313253012048,8.606250934649328,58.167330677290835,0.023562029933904303,1.4121493467437949,0.0181747114774095,0.010027403681227398,-6102.0,173154.0,0.0,4627543.0,3437797.0,8851.0,-43373.0,0.0,17806200.0,5505553.0,8232392.0,23277231.0,33.05,-0.1700000000000017,-0.6700000000000017,-93,-460.0,-89.0,,0.0570705738590593,52.79,10.87,0.79,台達電,電子零組件業
2025-02-03,2308,21442807,8562086482,400.0,407.0,394.5,399.0,-38.5,32993,-0.0879999999999999,-0.046594982078853,-0.0556213017751479,420.375,-5.0847457627118615,407.1166666666667,-1.993695500880177,402.7857142857143,-0.939882957971272,45.3416149068323,0.030935298152950444,2.655185869667785,-0.0220028281861333,-0.033618473589014604,122567.0,55540.0,0.0,-4951367.0,672998.0,267887.0,-64882.0,0.0,8501494.0,5503415.0,-4100262.0,14207914.0,33.4,0.240000000000002,-0.2700000000000031,274,59.0,119.0,,-0.0349269637130473,52.79,10.87,0.79,台達電,電子零組件業
